ConfiguracionClientes,Repeticion,ID_Hilo,TipoOperacion,TiempoRespuesta (Nano Sec),Exitoso
150,1,Bot_27,HIT,18061700,true
150,1,Bot_27,HIT,16232900,true
150,1,Bot_27,HIT,529100,true
150,1,Bot_27,HIT,7582000,true
150,1,Bot_27,HIT,8580600,true
150,1,Bot_27,HIT,11035200,true
150,1,Bot_28,LOGIN,14347500,true
150,1,Bot_28,HIT,72243300,true
150,1,Bot_28,HIT,10145400,true
150,1,Bot_28,HIT,13797400,true
150,1,Bot_28,HIT,20071200,true
150,1,Bot_28,HIT,7649200,true
150,1,Bot_28,HIT,15658600,true
150,1,Bot_28,HIT,7294300,true
150,1,Bot_28,HIT,10866600,true
150,1,Bot_28,HIT,5877100,true
150,1,Bot_28,HIT,4463800,true
150,1,Bot_29,LOGIN,14572900,true
150,1,Bot_29,HIT,75086400,true
150,1,Bot_29,HIT,7896700,true
150,1,Bot_29,HIT,5352100,true
150,1,Bot_29,HIT,316800,true
150,1,Bot_29,HIT,9578000,true
150,1,Bot_29,HIT,17960800,true
150,1,Bot_29,HIT,16489800,true
150,1,Bot_29,HIT,13749600,true
150,1,Bot_29,HIT,9941700,true
150,1,Bot_29,HIT,7244000,true
150,1,Bot_30,LOGIN,14330900,true
150,1,Bot_30,HIT,69874600,true
150,1,Bot_30,HIT,10039000,true
150,1,Bot_30,HIT,4506000,true
150,1,Bot_30,HIT,7734300,true
150,1,Bot_30,HIT,9996100,true
150,1,Bot_30,HIT,8053600,true
150,1,Bot_30,HIT,9771900,true
150,1,Bot_30,HIT,16050000,true
150,1,Bot_30,HIT,6483900,true
150,1,Bot_30,HIT,5707500,true
150,1,Bot_31,LOGIN,12421000,true
150,1,Bot_31,HIT,71361600,true
150,1,Bot_31,HIT,12978000,true
150,1,Bot_31,HIT,1734700,true
150,1,Bot_31,HIT,855400,true
150,1,Bot_31,HIT,9993800,true
150,1,Bot_31,HIT,615800,true
150,1,Bot_31,HIT,8115900,true
150,1,Bot_31,HIT,16637500,true
150,1,Bot_31,HIT,7398400,true
150,1,Bot_31,HIT,10132300,true
150,1,Bot_32,LOGIN,13921600,true
150,1,Bot_32,HIT,73374400,true
150,1,Bot_32,HIT,11930200,true
150,1,Bot_32,HIT,15323500,true
150,1,Bot_32,HIT,9663500,true
150,1,Bot_32,HIT,15839000,true
150,1,Bot_32,HIT,16992100,true
150,1,Bot_32,HIT,12613400,true
150,1,Bot_32,HIT,9728600,true
150,1,Bot_32,HIT,10783700,true
150,1,Bot_32,HIT,4528300,true
150,1,Bot_33,LOGIN,12465800,true
150,1,Bot_33,HIT,71478200,true
150,1,Bot_33,HIT,8520100,true
150,1,Bot_33,HIT,13690000,true
150,1,Bot_33,HIT,995800,true
150,1,Bot_33,HIT,11347600,true
150,1,Bot_33,HIT,846700,true
150,1,Bot_33,HIT,16180900,true
150,1,Bot_33,HIT,9029800,true
150,1,Bot_33,HIT,11300400,true
150,1,Bot_33,HIT,823900,true
150,1,Bot_34,LOGIN,11943100,true
150,1,Bot_34,HIT,77652300,true
150,1,Bot_34,HIT,6242500,true
150,1,Bot_34,HIT,12890100,true
150,1,Bot_34,HIT,346200,true
150,1,Bot_34,HIT,11324300,true
150,1,Bot_34,HIT,15732300,true
150,1,Bot_34,HIT,7866300,true
150,1,Bot_34,HIT,13613400,true
150,1,Bot_34,HIT,4910500,true
150,1,Bot_34,HIT,5641500,true
150,1,Bot_35,LOGIN,13390700,true
150,1,Bot_35,HIT,72580600,true
150,1,Bot_35,HIT,5265600,true
150,1,Bot_35,HIT,4834900,true
150,1,Bot_35,HIT,1204800,true
150,1,Bot_35,HIT,18762800,true
150,1,Bot_35,HIT,16490200,true
150,1,Bot_35,HIT,16142400,true
150,1,Bot_35,HIT,542600,true
150,1,Bot_35,HIT,11793100,true
150,1,Bot_35,HIT,11991100,true
150,1,Bot_36,LOGIN,13472200,true
150,1,Bot_36,HIT,67748900,true
150,1,Bot_36,HIT,6659000,true
150,1,Bot_36,HIT,11310400,true
150,1,Bot_36,HIT,1139600,true
150,1,Bot_36,HIT,9313900,true
150,1,Bot_36,HIT,477400,true
150,1,Bot_36,HIT,7331200,true
150,1,Bot_36,HIT,16620400,true
150,1,Bot_36,HIT,7439900,true
150,1,Bot_36,HIT,11402000,true
150,1,Bot_37,LOGIN,15401400,true
150,1,Bot_37,HIT,72092000,true
150,1,Bot_37,HIT,3858900,true
150,1,Bot_37,HIT,8996900,true
150,1,Bot_37,HIT,8823300,true
150,1,Bot_37,HIT,19214900,true
150,1,Bot_37,HIT,9037400,true
150,1,Bot_37,HIT,7731100,true
150,1,Bot_37,HIT,1365400,true
150,1,Bot_37,HIT,6674400,true
150,1,Bot_37,HIT,5221300,true
150,1,Bot_38,LOGIN,11324000,true
150,1,Bot_38,HIT,74277800,true
150,1,Bot_38,HIT,11700300,true
150,1,Bot_38,HIT,879900,true
150,1,Bot_38,HIT,9105700,true
150,1,Bot_38,HIT,9869400,true
150,1,Bot_38,HIT,7929000,true
150,1,Bot_38,HIT,9557700,true
150,1,Bot_38,HIT,16479300,true
150,1,Bot_38,HIT,5429900,true
150,1,Bot_38,HIT,5082500,true
150,1,Bot_39,LOGIN,14135100,true
150,1,Bot_39,HIT,72226300,true
150,1,Bot_39,HIT,6843600,true
150,1,Bot_39,HIT,13846700,true
150,1,Bot_39,HIT,10198200,true
150,1,Bot_39,HIT,9216100,true
150,1,Bot_39,HIT,16302600,true
150,1,Bot_39,HIT,16251900,true
150,1,Bot_39,HIT,5699600,true
150,1,Bot_39,HIT,12120300,true
150,1,Bot_39,HIT,5464100,true
150,1,Bot_40,LOGIN,2335200,true
150,1,Bot_40,HIT,71606500,true
150,1,Bot_40,HIT,6322900,true
150,1,Bot_40,HIT,8169900,true
150,1,Bot_40,HIT,8630300,true
150,1,Bot_40,HIT,18682700,true
150,1,Bot_40,HIT,16695000,true
150,1,Bot_40,HIT,7892100,true
150,1,Bot_40,HIT,6187900,true
150,1,Bot_40,HIT,10072700,true
150,1,Bot_40,HIT,9646700,true
150,1,Bot_41,LOGIN,4892100,true
150,1,Bot_41,HIT,73265300,true
150,1,Bot_41,HIT,6856100,true
150,1,Bot_41,HIT,14364900,true
150,1,Bot_41,HIT,9545300,true
150,1,Bot_41,HIT,9295100,true
150,1,Bot_41,HIT,9429300,true
150,1,Bot_41,HIT,16001000,true
150,1,Bot_41,HIT,11210800,true
150,1,Bot_41,HIT,10260300,true
150,1,Bot_41,HIT,4718800,true
150,1,Bot_42,LOGIN,4947600,true
150,1,Bot_42,HIT,71531400,true
150,1,Bot_42,HIT,8859900,true
150,1,Bot_42,HIT,5384100,true
150,1,Bot_42,HIT,17957300,true
150,1,Bot_42,HIT,16419000,true
150,1,Bot_42,HIT,16530200,true
150,1,Bot_42,HIT,7698400,true
150,1,Bot_42,HIT,5815500,true
150,1,Bot_42,HIT,10752900,true
150,1,Bot_42,HIT,769000,true
150,1,Bot_43,LOGIN,5083000,true
150,1,Bot_43,HIT,71285200,true
150,1,Bot_43,HIT,9209000,true
150,1,Bot_43,HIT,15932800,true
150,1,Bot_43,HIT,10933700,true
150,1,Bot_43,HIT,16191900,true
150,1,Bot_43,HIT,7507100,true
150,1,Bot_43,HIT,13881700,true
150,1,Bot_43,HIT,9703200,true
150,1,Bot_43,HIT,11645800,true
150,1,Bot_43,HIT,9044900,true
150,1,Bot_44,LOGIN,2635400,true
150,1,Bot_44,HIT,70379300,true
150,1,Bot_44,HIT,9412500,true
150,1,Bot_44,HIT,6654400,true
150,1,Bot_44,HIT,8455400,true
150,1,Bot_44,HIT,11307500,true
150,1,Bot_44,HIT,17463900,true
150,1,Bot_44,HIT,16407500,true
150,1,Bot_44,HIT,6503800,true
150,1,Bot_44,HIT,4102600,true
150,1,Bot_44,HIT,10894700,true
150,1,Bot_45,LOGIN,1261400,true
150,1,Bot_45,HIT,72656700,true
150,1,Bot_45,HIT,8915900,true
150,1,Bot_45,HIT,8051500,true
150,1,Bot_45,HIT,9944900,true
150,1,Bot_45,HIT,10402200,true
150,1,Bot_45,HIT,18243700,true
150,1,Bot_45,HIT,858200,true
150,1,Bot_45,HIT,13846700,true
150,1,Bot_45,HIT,10211600,true
150,1,Bot_45,HIT,6064700,true
150,1,Bot_46,LOGIN,1234700,true
150,1,Bot_46,HIT,72252100,true
150,1,Bot_46,HIT,8562700,true
150,1,Bot_46,HIT,7513200,true
150,1,Bot_46,HIT,9355400,true
150,1,Bot_46,HIT,10001600,true
150,1,Bot_46,HIT,10438600,true
150,1,Bot_46,HIT,615700,true
150,1,Bot_46,HIT,16725500,true
150,1,Bot_46,HIT,11265800,true
150,1,Bot_46,HIT,11061600,true
150,1,Bot_47,LOGIN,1467700,true
150,1,Bot_47,HIT,64528500,true
150,1,Bot_47,HIT,11968800,true
150,1,Bot_47,HIT,6922000,true
150,1,Bot_47,HIT,19813900,true
150,1,Bot_47,HIT,16855500,true
150,1,Bot_47,HIT,16767800,true
150,1,Bot_47,HIT,6304600,true
150,1,Bot_47,HIT,9883300,true
150,1,Bot_47,HIT,11534400,true
150,1,Bot_47,HIT,9191700,true
150,1,Bot_48,LOGIN,1222000,true
150,1,Bot_48,HIT,66826900,true
150,1,Bot_48,HIT,6280100,true
150,1,Bot_48,HIT,14223500,true
150,1,Bot_48,HIT,9959500,true
150,1,Bot_48,HIT,16080000,true
150,1,Bot_48,HIT,9425900,true
150,1,Bot_48,HIT,9004300,true
150,1,Bot_48,HIT,11476200,true
150,1,Bot_48,HIT,9593700,true
150,1,Bot_48,HIT,9883100,true
150,1,Bot_49,LOGIN,1153700,true
150,1,Bot_49,HIT,59222500,true
150,1,Bot_49,HIT,13060000,true
150,1,Bot_49,HIT,8225300,true
150,1,Bot_49,HIT,9337000,true
150,1,Bot_49,HIT,16376600,true
150,1,Bot_49,HIT,9361900,true
150,1,Bot_49,HIT,16261300,true
150,1,Bot_49,HIT,10944900,true
150,1,Bot_49,HIT,11742100,true
150,1,Bot_49,HIT,10694600,true
150,1,Bot_50,LOGIN,1312000,true
150,1,Bot_50,HIT,60614700,true
150,1,Bot_50,HIT,5225300,true
150,1,Bot_50,HIT,12485600,true
150,1,Bot_50,HIT,20583000,true
150,1,Bot_50,HIT,15814400,true
150,1,Bot_50,HIT,444300,true
150,1,Bot_50,HIT,15164900,true
150,1,Bot_50,HIT,11427600,true
150,1,Bot_50,HIT,7272500,true
150,1,Bot_50,HIT,4888900,true
150,1,Bot_51,LOGIN,1735700,true
150,1,Bot_51,HIT,54445800,true
150,1,Bot_51,HIT,11813500,true
150,1,Bot_51,HIT,7497300,true
150,1,Bot_51,HIT,18839000,true
150,1,Bot_51,HIT,16911700,true
150,1,Bot_51,HIT,8029900,true
150,1,Bot_51,HIT,1567900,true
150,1,Bot_51,HIT,10681100,true
150,1,Bot_51,HIT,4475600,true
150,1,Bot_51,HIT,10797700,true
150,1,Bot_52,LOGIN,1816600,true
150,1,Bot_52,HIT,54080300,true
150,1,Bot_52,HIT,6647000,true
150,1,Bot_52,HIT,13961500,true
150,1,Bot_52,HIT,19955400,true
150,1,Bot_52,HIT,7650900,true
150,1,Bot_52,HIT,509100,true
150,1,Bot_52,HIT,7490000,true
150,1,Bot_52,HIT,7171900,true
150,1,Bot_52,HIT,11482100,true
150,1,Bot_52,HIT,10758400,true
150,1,Bot_53,LOGIN,1051300,true
150,1,Bot_53,HIT,44529800,true
150,1,Bot_53,HIT,10410000,true
150,1,Bot_53,HIT,4909700,true
150,1,Bot_53,HIT,17720600,true
150,1,Bot_53,HIT,8459000,true
150,1,Bot_53,HIT,9431300,true
150,1,Bot_53,HIT,15926300,true
150,1,Bot_53,HIT,10724800,true
150,1,Bot_53,HIT,9693400,true
150,1,Bot_53,HIT,5823900,true
150,1,Bot_54,LOGIN,1143900,true
150,1,Bot_54,HIT,40262900,true
150,1,Bot_54,HIT,5877400,true
150,1,Bot_54,HIT,11007900,true
150,1,Bot_54,HIT,18279100,true
150,1,Bot_54,HIT,8475800,true
150,1,Bot_54,HIT,8668900,true
150,1,Bot_54,HIT,16571000,true
150,1,Bot_54,HIT,11617100,true
150,1,Bot_54,HIT,11280600,true
150,1,Bot_54,HIT,4656400,true
150,1,Bot_55,LOGIN,1149300,true
150,1,Bot_55,HIT,37320300,true
150,1,Bot_55,HIT,6498100,true
150,1,Bot_55,HIT,11310900,true
150,1,Bot_55,HIT,8787500,true
150,1,Bot_55,HIT,10763600,true
150,1,Bot_55,HIT,17041800,true
150,1,Bot_55,HIT,8018300,true
150,1,Bot_55,HIT,7265600,true
150,1,Bot_55,HIT,6473700,true
150,1,Bot_55,HIT,5642400,true
150,1,Bot_56,LOGIN,1445500,true
150,1,Bot_56,HIT,38435800,true
150,1,Bot_56,HIT,5952500,true
150,1,Bot_56,HIT,5212100,true
150,1,Bot_56,HIT,8556600,true
150,1,Bot_56,HIT,995200,true
150,1,Bot_56,HIT,9873600,true
150,1,Bot_56,HIT,16548200,true
150,1,Bot_56,HIT,9230100,true
150,1,Bot_56,HIT,7362400,true
150,1,Bot_56,HIT,6621200,true
150,1,Bot_57,LOGIN,1076200,true
150,1,Bot_57,HIT,31132500,true
150,1,Bot_57,HIT,5169400,true
150,1,Bot_57,HIT,4702800,true
150,1,Bot_57,HIT,17270100,true
150,1,Bot_57,HIT,18524700,true
150,1,Bot_57,HIT,962500,true
150,1,Bot_57,HIT,8090600,true
150,1,Bot_57,HIT,15981800,true
150,1,Bot_57,HIT,6110800,true
150,1,Bot_57,HIT,5740700,true
150,1,Bot_58,LOGIN,1130500,true
150,1,Bot_58,HIT,34164800,true
150,1,Bot_58,HIT,8919300,true
150,1,Bot_58,HIT,4726000,true
150,1,Bot_58,HIT,7874300,true
150,1,Bot_58,HIT,19514000,true
150,1,Bot_58,HIT,9493300,true
150,1,Bot_58,HIT,8227100,true
150,1,Bot_58,HIT,7649600,true
150,1,Bot_58,HIT,11180000,true
150,1,Bot_58,HIT,6381500,true
150,1,Bot_59,LOGIN,1315200,true
150,1,Bot_59,HIT,25895500,true
150,1,Bot_59,HIT,11218300,true
150,1,Bot_59,HIT,15213600,true
150,1,Bot_59,HIT,10034800,true
150,1,Bot_59,HIT,16568400,true
150,1,Bot_59,HIT,7981200,true
150,1,Bot_59,HIT,650200,true
150,1,Bot_59,HIT,7716700,true
150,1,Bot_59,HIT,10813000,true
150,1,Bot_59,HIT,6992800,true
150,1,Bot_60,LOGIN,1549800,true
150,1,Bot_60,HIT,25783900,true
150,1,Bot_60,HIT,11567200,true
150,1,Bot_60,HIT,6948200,true
150,1,Bot_60,HIT,18951900,true
150,1,Bot_60,HIT,7500300,true
150,1,Bot_60,HIT,17074200,true
150,1,Bot_60,HIT,1099700,true
150,1,Bot_60,HIT,6567900,true
150,1,Bot_60,HIT,5491400,true
150,1,Bot_60,HIT,11918500,true
150,1,Bot_61,LOGIN,1642400,true
150,1,Bot_61,HIT,18173600,true
150,1,Bot_61,HIT,2828600,true
150,1,Bot_61,HIT,9283500,true
150,1,Bot_61,HIT,18590900,true
150,1,Bot_61,HIT,17101700,true
150,1,Bot_61,HIT,596600,true
150,1,Bot_61,HIT,16610600,true
150,1,Bot_61,HIT,7580500,true
150,1,Bot_61,HIT,5596500,true
150,1,Bot_61,HIT,4776700,true
150,1,Bot_62,LOGIN,1470900,true
150,1,Bot_62,HIT,20551800,true
150,1,Bot_62,HIT,11906200,true
150,1,Bot_62,HIT,8500200,true
150,1,Bot_62,HIT,9584700,true
150,1,Bot_62,HIT,9276100,true
150,1,Bot_62,HIT,8711700,true
150,1,Bot_62,HIT,16094700,true
