ConfiguracionClientes,Repeticion,ID_Hilo,TipoOperacion,TiempoRespuesta (Nano Sec),Exitoso
100,1,Bot_13,LOGIN,4747700,true
100,1,Bot_13,HIT,113915900,true
100,1,Bot_13,HIT,8569000,true
100,1,Bot_13,HIT,5627800,true
100,1,Bot_13,HIT,2720000,true
100,1,Bot_13,HIT,2569700,true
100,1,Bot_13,HIT,937200,true
100,1,Bot_13,HIT,2036200,true
100,1,Bot_13,HIT,4986600,true
100,1,Bot_13,HIT,2937500,true
100,1,Bot_13,HIT,2949000,true
100,1,Bot_14,LOGIN,6826000,true
100,1,Bot_14,HIT,113485300,true
100,1,Bot_14,HIT,8560200,true
100,1,Bot_14,HIT,912800,true
100,1,Bot_14,HIT,406400,true
100,1,Bot_14,HIT,4147900,true
100,1,Bot_14,HIT,5089600,true
100,1,Bot_14,HIT,3250200,true
100,1,Bot_14,HIT,4221900,true
100,1,Bot_14,HIT,1504900,true
100,1,Bot_14,HIT,3457200,true
100,1,Bot_15,LOGIN,4791700,true
100,1,Bot_15,HIT,119635900,true
100,1,Bot_15,HIT,1710100,true
100,1,Bot_15,HIT,4010300,true
100,1,Bot_15,HIT,4641900,true
100,1,Bot_15,HIT,4979100,true
100,1,Bot_15,HIT,3516100,true
100,1,Bot_15,HIT,2872100,true
100,1,Bot_15,HIT,2954800,true
100,1,Bot_15,HIT,354400,true
100,1,Bot_15,HIT,4217800,true
100,1,Bot_16,LOGIN,3487600,true
100,1,Bot_16,HIT,115498100,true
100,1,Bot_16,HIT,7166000,true
100,1,Bot_16,HIT,4872500,true
100,1,Bot_16,HIT,7074100,true
100,1,Bot_16,HIT,2791600,true
100,1,Bot_16,HIT,2313800,true
100,1,Bot_16,HIT,688100,true
100,1,Bot_16,HIT,3083200,true
100,1,Bot_16,HIT,2690900,true
100,1,Bot_16,HIT,2618200,true
100,1,Bot_17,LOGIN,5254700,true
100,1,Bot_17,HIT,118735000,true
100,1,Bot_17,HIT,8698700,true
100,1,Bot_17,HIT,9111300,true
100,1,Bot_17,HIT,804800,true
100,1,Bot_17,HIT,450100,true
100,1,Bot_17,HIT,1890900,true
100,1,Bot_17,HIT,3794800,true
100,1,Bot_17,HIT,4486700,true
100,1,Bot_17,HIT,3303200,true
100,1,Bot_17,HIT,2677800,true
100,1,Bot_18,LOGIN,35625700,true
100,1,Bot_18,HIT,85906400,true
100,1,Bot_18,HIT,9851100,true
100,1,Bot_18,HIT,4695200,true
100,1,Bot_18,HIT,2945100,true
100,1,Bot_18,HIT,2779800,true
100,1,Bot_18,HIT,3279600,true
100,1,Bot_18,HIT,2546800,true
100,1,Bot_18,HIT,4416000,true
100,1,Bot_18,HIT,2309700,true
100,1,Bot_18,HIT,3019700,true
100,1,Bot_19,LOGIN,38130500,true
100,1,Bot_19,HIT,87105800,true
100,1,Bot_19,HIT,9314800,true
100,1,Bot_19,HIT,8374300,true
100,1,Bot_19,HIT,3855100,true
100,1,Bot_19,HIT,2547200,true
100,1,Bot_19,HIT,4756300,true
100,1,Bot_19,HIT,2375300,true
100,1,Bot_19,HIT,2971200,true
100,1,Bot_19,HIT,1821600,true
100,1,Bot_19,HIT,2006700,true
100,1,Bot_20,LOGIN,39349800,true
100,1,Bot_20,HIT,90408200,true
100,1,Bot_20,HIT,5521700,true
100,1,Bot_20,HIT,4653000,true
100,1,Bot_20,HIT,5902600,true
100,1,Bot_20,HIT,2471100,true
100,1,Bot_20,HIT,1462500,true
100,1,Bot_20,HIT,4170500,true
100,1,Bot_20,HIT,2392600,true
100,1,Bot_20,HIT,2322500,true
100,1,Bot_20,HIT,3452200,true
100,1,Bot_21,LOGIN,39198400,true
100,1,Bot_21,HIT,90544600,true
100,1,Bot_21,HIT,10014600,true
100,1,Bot_21,HIT,3674300,true
100,1,Bot_21,HIT,4877100,true
100,1,Bot_21,HIT,887300,true
100,1,Bot_21,HIT,1812100,true
100,1,Bot_21,HIT,4244900,true
100,1,Bot_21,HIT,3937700,true
100,1,Bot_21,HIT,1760500,true
100,1,Bot_21,HIT,3406200,true
100,1,Bot_22,LOGIN,38231500,true
100,1,Bot_22,HIT,86211000,true
100,1,Bot_22,HIT,4673400,true
100,1,Bot_22,HIT,9366400,true
100,1,Bot_22,HIT,3713100,true
100,1,Bot_22,HIT,2456200,true
100,1,Bot_22,HIT,694100,true
100,1,Bot_22,HIT,3614600,true
100,1,Bot_22,HIT,3053800,true
100,1,Bot_22,HIT,1004200,true
100,1,Bot_22,HIT,565900,true
100,1,Bot_23,LOGIN,34690900,true
100,1,Bot_23,HIT,85838600,true
100,1,Bot_23,HIT,1476700,true
100,1,Bot_23,HIT,9961300,true
100,1,Bot_23,HIT,3916800,true
100,1,Bot_23,HIT,720900,true
100,1,Bot_23,HIT,3491000,true
100,1,Bot_23,HIT,1646100,true
100,1,Bot_23,HIT,4296900,true
100,1,Bot_23,HIT,3498400,true
100,1,Bot_23,HIT,1821100,true
100,1,Bot_24,LOGIN,37639200,true
100,1,Bot_24,HIT,85547000,true
100,1,Bot_24,HIT,9797800,true
100,1,Bot_24,HIT,4039000,true
100,1,Bot_24,HIT,3644400,true
100,1,Bot_24,HIT,4607900,true
100,1,Bot_24,HIT,2317900,true
100,1,Bot_24,HIT,2835500,true
100,1,Bot_24,HIT,4447600,true
100,1,Bot_24,HIT,4283700,true
100,1,Bot_24,HIT,3804800,true
100,1,Bot_25,LOGIN,29398800,true
100,1,Bot_25,HIT,85708100,true
100,1,Bot_25,HIT,8415000,true
100,1,Bot_25,HIT,3848900,true
100,1,Bot_25,HIT,4059800,true
100,1,Bot_25,HIT,643500,true
100,1,Bot_25,HIT,5226500,true
100,1,Bot_25,HIT,326400,true
100,1,Bot_25,HIT,2353200,true
100,1,Bot_25,HIT,3059300,true
100,1,Bot_25,HIT,1707700,true
100,1,Bot_26,LOGIN,14526700,true
100,1,Bot_26,HIT,77163200,true
100,1,Bot_26,HIT,5367300,true
100,1,Bot_26,HIT,8283400,true
100,1,Bot_26,HIT,2704300,true
100,1,Bot_26,HIT,1961800,true
100,1,Bot_26,HIT,2833300,true
100,1,Bot_26,HIT,2782500,true
100,1,Bot_26,HIT,2772800,true
100,1,Bot_26,HIT,3019400,true
100,1,Bot_26,HIT,3492300,true
100,1,Bot_27,LOGIN,37098200,true
100,1,Bot_27,HIT,90404800,true
100,1,Bot_27,HIT,9637200,true
100,1,Bot_27,HIT,8450500,true
100,1,Bot_27,HIT,4829800,true
100,1,Bot_27,HIT,4368000,true
100,1,Bot_27,HIT,4060500,true
100,1,Bot_27,HIT,3013200,true
100,1,Bot_27,HIT,3581900,true
100,1,Bot_27,HIT,1884100,true
100,1,Bot_27,HIT,2456800,true
100,1,Bot_28,LOGIN,37122000,true
100,1,Bot_28,HIT,90263600,true
100,1,Bot_28,HIT,5479200,true
100,1,Bot_28,HIT,9493400,true
100,1,Bot_28,HIT,6078800,true
100,1,Bot_28,HIT,4443400,true
100,1,Bot_28,HIT,1986500,true
100,1,Bot_28,HIT,3520700,true
100,1,Bot_28,HIT,4493500,true
100,1,Bot_28,HIT,1765000,true
100,1,Bot_28,HIT,2725800,true
100,1,Bot_29,LOGIN,36799700,true
100,1,Bot_29,HIT,90756200,true
100,1,Bot_29,HIT,5560700,true
100,1,Bot_29,HIT,8144700,true
100,1,Bot_29,HIT,2944700,true
100,1,Bot_29,HIT,4595300,true
100,1,Bot_29,HIT,3589000,true
100,1,Bot_29,HIT,1952600,true
100,1,Bot_29,HIT,2336000,true
100,1,Bot_29,HIT,3209800,true
100,1,Bot_29,HIT,3847900,true
100,1,Bot_30,LOGIN,7840500,true
100,1,Bot_30,HIT,84337000,true
100,1,Bot_30,HIT,5382500,true
100,1,Bot_30,HIT,9108700,true
100,1,Bot_30,HIT,3563900,true
100,1,Bot_30,HIT,2998400,true
100,1,Bot_30,HIT,4347400,true
100,1,Bot_30,HIT,4561800,true
100,1,Bot_30,HIT,2592800,true
100,1,Bot_30,HIT,616500,true
100,1,Bot_30,HIT,4341500,true
100,1,Bot_31,LOGIN,36685700,true
100,1,Bot_31,HIT,90736400,true
100,1,Bot_31,HIT,9576300,true
100,1,Bot_31,HIT,7494800,true
100,1,Bot_31,HIT,183400,true
100,1,Bot_31,HIT,1839500,true
100,1,Bot_31,HIT,2493600,true
100,1,Bot_31,HIT,989800,true
100,1,Bot_31,HIT,4582400,true
100,1,Bot_31,HIT,670900,true
100,1,Bot_31,HIT,1547500,true
100,1,Bot_32,LOGIN,6476500,true
100,1,Bot_32,HIT,84332300,true
100,1,Bot_32,HIT,5670000,true
100,1,Bot_32,HIT,9088600,true
100,1,Bot_32,HIT,3815400,true
100,1,Bot_32,HIT,2510000,true
100,1,Bot_32,HIT,4612700,true
100,1,Bot_32,HIT,4487200,true
100,1,Bot_32,HIT,1593000,true
100,1,Bot_32,HIT,3575100,true
100,1,Bot_32,HIT,2571900,true
100,1,Bot_33,LOGIN,36340600,true
100,1,Bot_33,HIT,84826600,true
100,1,Bot_33,HIT,3584100,true
100,1,Bot_33,HIT,5305000,true
100,1,Bot_33,HIT,4875300,true
100,1,Bot_33,HIT,5120300,true
100,1,Bot_33,HIT,4660100,true
100,1,Bot_33,HIT,1898500,true
100,1,Bot_33,HIT,4405700,true
100,1,Bot_33,HIT,3424100,true
100,1,Bot_33,HIT,2749000,true
100,1,Bot_34,LOGIN,36676000,true
100,1,Bot_34,HIT,90786900,true
100,1,Bot_34,HIT,729300,true
100,1,Bot_34,HIT,4275100,true
100,1,Bot_34,HIT,7222500,true
100,1,Bot_34,HIT,809000,true
100,1,Bot_34,HIT,4481500,true
100,1,Bot_34,HIT,1451000,true
100,1,Bot_34,HIT,2119800,true
100,1,Bot_34,HIT,3461100,true
100,1,Bot_34,HIT,2773200,true
100,1,Bot_35,LOGIN,4832900,true
100,1,Bot_35,HIT,113670100,true
100,1,Bot_35,HIT,1767400,true
100,1,Bot_35,HIT,5057300,true
100,1,Bot_35,HIT,8055400,true
100,1,Bot_35,HIT,2402700,true
100,1,Bot_35,HIT,4596800,true
100,1,Bot_35,HIT,2245300,true
100,1,Bot_35,HIT,2409200,true
100,1,Bot_35,HIT,3775500,true
100,1,Bot_35,HIT,1777600,true
100,1,Bot_36,LOGIN,35591200,true
100,1,Bot_36,HIT,89354700,true
100,1,Bot_36,HIT,1386900,true
100,1,Bot_36,HIT,4146500,true
100,1,Bot_36,HIT,4664000,true
100,1,Bot_36,HIT,3024600,true
100,1,Bot_36,HIT,5396400,true
100,1,Bot_36,HIT,3740500,true
100,1,Bot_36,HIT,4677800,true
100,1,Bot_36,HIT,2919200,true
100,1,Bot_36,HIT,2865100,true
100,1,Bot_37,LOGIN,31841600,true
100,1,Bot_37,HIT,83497100,true
100,1,Bot_37,HIT,8526900,true
100,1,Bot_37,HIT,3730500,true
100,1,Bot_37,HIT,700300,true
100,1,Bot_37,HIT,2432500,true
100,1,Bot_37,HIT,2492800,true
100,1,Bot_37,HIT,3239500,true
100,1,Bot_37,HIT,3331700,true
100,1,Bot_37,HIT,3228000,true
100,1,Bot_37,HIT,1739500,true
100,1,Bot_38,LOGIN,5433800,true
100,1,Bot_38,HIT,80303200,true
100,1,Bot_38,HIT,10383400,true
100,1,Bot_38,HIT,4531500,true
100,1,Bot_38,HIT,3878000,true
100,1,Bot_38,HIT,2261800,true
100,1,Bot_38,HIT,4496000,true
100,1,Bot_38,HIT,1908400,true
100,1,Bot_38,HIT,2357600,true
100,1,Bot_38,HIT,4772700,true
100,1,Bot_38,HIT,4155400,true
100,1,Bot_39,LOGIN,9255100,true
100,1,Bot_39,HIT,78747600,true
100,1,Bot_39,HIT,10026600,true
100,1,Bot_39,HIT,9002200,true
100,1,Bot_39,HIT,3799300,true
100,1,Bot_39,HIT,5597000,true
100,1,Bot_39,HIT,2546900,true
100,1,Bot_39,HIT,4555400,true
100,1,Bot_39,HIT,3356900,true
100,1,Bot_39,HIT,1350000,true
100,1,Bot_39,HIT,2575900,true
100,1,Bot_40,LOGIN,31856500,true
100,1,Bot_40,HIT,89591700,true
100,1,Bot_40,HIT,6387100,true
100,1,Bot_40,HIT,8933300,true
100,1,Bot_40,HIT,2566300,true
100,1,Bot_40,HIT,2476100,true
100,1,Bot_40,HIT,2053200,true
100,1,Bot_40,HIT,1675900,true
100,1,Bot_40,HIT,3854500,true
100,1,Bot_40,HIT,4058200,true
100,1,Bot_40,HIT,3143700,true
100,1,Bot_41,LOGIN,9390100,true
100,1,Bot_41,HIT,79614900,true
100,1,Bot_41,HIT,9663500,true
100,1,Bot_41,HIT,8225100,true
100,1,Bot_41,HIT,4651500,true
100,1,Bot_41,HIT,1914300,true
100,1,Bot_41,HIT,2395500,true
100,1,Bot_41,HIT,2898300,true
100,1,Bot_41,HIT,3662800,true
100,1,Bot_41,HIT,1649200,true
100,1,Bot_41,HIT,3597300,true
100,1,Bot_42,LOGIN,3855000,true
100,1,Bot_42,HIT,86404400,true
100,1,Bot_42,HIT,9780800,true
100,1,Bot_42,HIT,848300,true
100,1,Bot_42,HIT,6968200,true
100,1,Bot_42,HIT,2439400,true
100,1,Bot_42,HIT,2099700,true
100,1,Bot_42,HIT,3513800,true
100,1,Bot_42,HIT,2723900,true
100,1,Bot_42,HIT,3566600,true
100,1,Bot_42,HIT,1605900,true
100,1,Bot_43,LOGIN,37878600,true
100,1,Bot_43,HIT,87064500,true
100,1,Bot_43,HIT,4324400,true
100,1,Bot_43,HIT,8578500,true
100,1,Bot_43,HIT,6124600,true
100,1,Bot_43,HIT,2525300,true
100,1,Bot_43,HIT,2102600,true
100,1,Bot_43,HIT,3959300,true
100,1,Bot_43,HIT,3262200,true
100,1,Bot_43,HIT,3404200,true
100,1,Bot_43,HIT,1240900,true
100,1,Bot_44,LOGIN,13118100,true
100,1,Bot_44,HIT,73339500,true
100,1,Bot_44,HIT,5088000,true
100,1,Bot_44,HIT,8789800,true
100,1,Bot_44,HIT,5317400,true
100,1,Bot_44,HIT,1824800,true
100,1,Bot_44,HIT,3819100,true
100,1,Bot_44,HIT,1884900,true
100,1,Bot_44,HIT,2331300,true
100,1,Bot_44,HIT,4567700,true
100,1,Bot_44,HIT,2854500,true
100,1,Bot_45,LOGIN,14909200,true
100,1,Bot_45,HIT,74484800,true
100,1,Bot_45,HIT,10466500,true
100,1,Bot_45,HIT,8251900,true
100,1,Bot_45,HIT,2562600,true
100,1,Bot_45,HIT,4693300,true
100,1,Bot_45,HIT,3255000,true
100,1,Bot_45,HIT,4811000,true
100,1,Bot_45,HIT,4318300,true
100,1,Bot_45,HIT,1115700,true
100,1,Bot_45,HIT,2097200,true
100,1,Bot_46,LOGIN,38515300,true
100,1,Bot_46,HIT,90751100,true
100,1,Bot_46,HIT,5419100,true
100,1,Bot_46,HIT,4658700,true
100,1,Bot_46,HIT,2625100,true
100,1,Bot_46,HIT,3013500,true
100,1,Bot_46,HIT,4400200,true
100,1,Bot_46,HIT,5427200,true
100,1,Bot_46,HIT,2094800,true
100,1,Bot_46,HIT,2587800,true
100,1,Bot_46,HIT,3985200,true
100,1,Bot_47,LOGIN,6844800,true
100,1,Bot_47,HIT,78829000,true
100,1,Bot_47,HIT,3061800,true
100,1,Bot_47,HIT,5147100,true
100,1,Bot_47,HIT,8325700,true
100,1,Bot_47,HIT,2756400,true
100,1,Bot_47,HIT,1066900,true
100,1,Bot_47,HIT,3232000,true
100,1,Bot_47,HIT,4448400,true
100,1,Bot_47,HIT,3250400,true
100,1,Bot_47,HIT,1662300,true
100,1,Bot_48,LOGIN,36799800,true
100,1,Bot_48,HIT,90969300,true
100,1,Bot_48,HIT,10137100,true
100,1,Bot_48,HIT,794900,true
100,1,Bot_48,HIT,5811600,true
100,1,Bot_48,HIT,4551100,true
100,1,Bot_48,HIT,3390300,true
100,1,Bot_48,HIT,4472600,true
100,1,Bot_48,HIT,977200,true
100,1,Bot_48,HIT,3036800,true
100,1,Bot_48,HIT,2950300,true
100,1,Bot_49,LOGIN,6301800,true
100,1,Bot_49,HIT,85645300,true
100,1,Bot_49,HIT,9512400,true
100,1,Bot_49,HIT,8315500,true
100,1,Bot_49,HIT,4877400,true
100,1,Bot_49,HIT,2683200,true
100,1,Bot_49,HIT,2071200,true
100,1,Bot_49,HIT,4620500,true
100,1,Bot_49,HIT,2662500,true
100,1,Bot_49,HIT,2318500,true
100,1,Bot_49,HIT,3305700,true
100,1,Bot_50,LOGIN,6108600,true
100,1,Bot_50,HIT,80662500,true
100,1,Bot_50,HIT,5385000,true
100,1,Bot_50,HIT,7322200,true
100,1,Bot_50,HIT,7058800,true
100,1,Bot_50,HIT,3684200,true
100,1,Bot_50,HIT,2914900,true
100,1,Bot_50,HIT,1531400,true
100,1,Bot_50,HIT,513400,true
100,1,Bot_50,HIT,3028700,true
100,1,Bot_50,HIT,2986900,true
100,1,Bot_51,LOGIN,14843800,true
100,1,Bot_51,HIT,71766800,true
100,1,Bot_51,HIT,9520700,true
100,1,Bot_51,HIT,5454800,true
100,1,Bot_51,HIT,6719900,true
100,1,Bot_51,HIT,5374000,true
100,1,Bot_51,HIT,3560900,true
100,1,Bot_51,HIT,339400,true
100,1,Bot_51,HIT,1308000,true
100,1,Bot_51,HIT,3547800,true
100,1,Bot_51,HIT,1196300,true
100,1,Bot_52,LOGIN,37740100,true
100,1,Bot_52,HIT,90110400,true
100,1,Bot_52,HIT,9639300,true
100,1,Bot_52,HIT,4686000,true
100,1,Bot_52,HIT,5970100,true
100,1,Bot_52,HIT,3150400,true
100,1,Bot_52,HIT,2468200,true
100,1,Bot_52,HIT,2664100,true
100,1,Bot_52,HIT,3807100,true
100,1,Bot_52,HIT,2084000,true
100,1,Bot_52,HIT,2521000,true
100,1,Bot_53,LOGIN,14173700,true
100,1,Bot_53,HIT,77027400,true
100,1,Bot_53,HIT,9514900,true
100,1,Bot_53,HIT,7442300,true
100,1,Bot_53,HIT,4913800,true
100,1,Bot_53,HIT,3701900,true
100,1,Bot_53,HIT,1657600,true
100,1,Bot_53,HIT,4530800,true
100,1,Bot_53,HIT,3521900,true
100,1,Bot_53,HIT,1648500,true
100,1,Bot_53,HIT,4084900,true
100,1,Bot_54,LOGIN,7311400,true
100,1,Bot_54,HIT,83621700,true
100,1,Bot_54,HIT,5581500,true
100,1,Bot_54,HIT,982700,true
100,1,Bot_54,HIT,4541100,true
100,1,Bot_54,HIT,3044500,true
100,1,Bot_54,HIT,2360500,true
100,1,Bot_54,HIT,1543000,true
100,1,Bot_54,HIT,3866000,true
100,1,Bot_54,HIT,2366300,true
100,1,Bot_54,HIT,3616800,true
100,1,Bot_55,LOGIN,6263000,true
100,1,Bot_55,HIT,82935400,true
100,1,Bot_55,HIT,4467600,true
100,1,Bot_55,HIT,4336500,true
100,1,Bot_55,HIT,4562800,true
100,1,Bot_55,HIT,3369300,true
100,1,Bot_55,HIT,5400700,true
100,1,Bot_55,HIT,396500,true
100,1,Bot_55,HIT,995100,true
100,1,Bot_55,HIT,2365100,true
100,1,Bot_55,HIT,2697100,true
100,1,Bot_56,LOGIN,5525800,true
100,1,Bot_56,HIT,76088900,true
100,1,Bot_56,HIT,1189600,true
100,1,Bot_56,HIT,5802800,true
100,1,Bot_56,HIT,8274200,true
100,1,Bot_56,HIT,2914400,true
100,1,Bot_56,HIT,608500,true
100,1,Bot_56,HIT,1545200,true
100,1,Bot_56,HIT,4451700,true
100,1,Bot_56,HIT,3532900,true
100,1,Bot_56,HIT,2027000,true
100,1,Bot_57,LOGIN,6756800,true
100,1,Bot_57,HIT,81265600,true
100,1,Bot_57,HIT,9490200,true
100,1,Bot_57,HIT,9254900,true
100,1,Bot_57,HIT,3409000,true
100,1,Bot_57,HIT,947400,true
100,1,Bot_57,HIT,612200,true
100,1,Bot_57,HIT,3839900,true
100,1,Bot_57,HIT,613500,true
100,1,Bot_57,HIT,2593000,true
100,1,Bot_57,HIT,835200,true
100,1,Bot_58,LOGIN,6190700,true
100,1,Bot_58,HIT,76848000,true
100,1,Bot_58,HIT,8609900,true
100,1,Bot_58,HIT,3569300,true
100,1,Bot_58,HIT,6988100,true
100,1,Bot_58,HIT,3530400,true
100,1,Bot_58,HIT,2527700,true
100,1,Bot_58,HIT,2998500,true
100,1,Bot_58,HIT,3199800,true
100,1,Bot_58,HIT,1684100,true
100,1,Bot_58,HIT,1360500,true
100,1,Bot_59,LOGIN,7068900,true
100,1,Bot_59,HIT,80294300,true
100,1,Bot_59,HIT,9256300,true
100,1,Bot_59,HIT,4014900,true
100,1,Bot_59,HIT,2902100,true
100,1,Bot_59,HIT,4967000,true
100,1,Bot_59,HIT,4000500,true
100,1,Bot_59,HIT,2340400,true
100,1,Bot_59,HIT,2200100,true
100,1,Bot_59,HIT,593300,true
100,1,Bot_59,HIT,3030000,true
100,1,Bot_60,LOGIN,7471600,true
100,1,Bot_60,HIT,84764800,true
100,1,Bot_60,HIT,5398400,true
100,1,Bot_60,HIT,9071000,true
100,1,Bot_60,HIT,5996500,true
100,1,Bot_60,HIT,517200,true
100,1,Bot_60,HIT,2126700,true
100,1,Bot_60,HIT,5182900,true
100,1,Bot_60,HIT,1767500,true
100,1,Bot_60,HIT,1883600,true
100,1,Bot_60,HIT,3068900,true
100,1,Bot_61,LOGIN,7676100,true
100,1,Bot_61,HIT,77855100,true
100,1,Bot_61,HIT,8579400,true
100,1,Bot_61,HIT,3985400,true
100,1,Bot_61,HIT,3906200,true
100,1,Bot_61,HIT,2562800,true
100,1,Bot_61,HIT,1970000,true
100,1,Bot_61,HIT,2407300,true
100,1,Bot_61,HIT,2397700,true
100,1,Bot_61,HIT,2089100,true
100,1,Bot_61,HIT,3689300,true
100,1,Bot_62,LOGIN,5511400,true
100,1,Bot_62,HIT,77268000,true
100,1,Bot_62,HIT,10657600,true
100,1,Bot_62,HIT,5572600,true
100,1,Bot_62,HIT,6642300,true
100,1,Bot_62,HIT,2792200,true
100,1,Bot_62,HIT,2823900,true
100,1,Bot_62,HIT,1766200,true
