ConfiguracionClientes,Repeticion,ID_Hilo,TipoOperacion,TiempoRespuesta (Nano Sec),Exitoso
200,1,Bot_13,HIT,16464000,true
200,1,Bot_13,HIT,23393000,true
200,1,Bot_13,HIT,11840100,true
200,1,Bot_13,HIT,20660800,true
200,1,Bot_13,HIT,17109200,true
200,1,Bot_13,HIT,7848000,true
200,1,Bot_13,HIT,14175500,true
200,1,Bot_13,HIT,8965000,true
200,1,Bot_13,HIT,9550400,true
200,1,Bot_14,LOGIN,13320000,true
200,1,Bot_14,HIT,100462800,true
200,1,Bot_14,HIT,10890500,true
200,1,Bot_14,HIT,23619900,true
200,1,Bot_14,HIT,23941700,true
200,1,Bot_14,HIT,582300,true
200,1,Bot_14,HIT,19388400,true
200,1,Bot_14,HIT,15106300,true
200,1,Bot_14,HIT,13523200,true
200,1,Bot_14,HIT,7957900,true
200,1,Bot_14,HIT,12760200,true
200,1,Bot_15,LOGIN,13705600,true
200,1,Bot_15,HIT,102990400,true
200,1,Bot_15,HIT,18365100,true
200,1,Bot_15,HIT,465100,true
200,1,Bot_15,HIT,871200,true
200,1,Bot_15,HIT,12689900,true
200,1,Bot_15,HIT,22541900,true
200,1,Bot_15,HIT,10924300,true
200,1,Bot_15,HIT,15617500,true
200,1,Bot_15,HIT,282900,true
200,1,Bot_15,HIT,448000,true
200,1,Bot_16,LOGIN,13070600,true
200,1,Bot_16,HIT,96089400,true
200,1,Bot_16,HIT,16146100,true
200,1,Bot_16,HIT,23737900,true
200,1,Bot_16,HIT,12656000,true
200,1,Bot_16,HIT,20460500,true
200,1,Bot_16,HIT,8942400,true
200,1,Bot_16,HIT,8109800,true
200,1,Bot_16,HIT,248900,true
200,1,Bot_16,HIT,774000,true
200,1,Bot_16,HIT,8890900,true
200,1,Bot_17,LOGIN,12177800,true
200,1,Bot_17,HIT,110588400,true
200,1,Bot_17,HIT,22620400,true
200,1,Bot_17,HIT,13458400,true
200,1,Bot_17,HIT,22501400,true
200,1,Bot_17,HIT,10307500,true
200,1,Bot_17,HIT,15823000,true
200,1,Bot_17,HIT,13345800,true
200,1,Bot_17,HIT,7330800,true
200,1,Bot_17,HIT,13871800,true
200,1,Bot_17,HIT,523900,true
200,1,Bot_18,LOGIN,12649000,true
200,1,Bot_18,HIT,109880100,true
200,1,Bot_18,HIT,9255300,true
200,1,Bot_18,HIT,24017800,true
200,1,Bot_18,HIT,22580500,true
200,1,Bot_18,HIT,18850500,true
200,1,Bot_18,HIT,16148100,true
200,1,Bot_18,HIT,6826600,true
200,1,Bot_18,HIT,7744700,true
200,1,Bot_18,HIT,14621200,true
200,1,Bot_18,HIT,6364700,true
200,1,Bot_19,LOGIN,12195700,true
200,1,Bot_19,HIT,95156200,true
200,1,Bot_19,HIT,17900400,true
200,1,Bot_19,HIT,23526000,true
200,1,Bot_19,HIT,713500,true
200,1,Bot_19,HIT,22399400,true
200,1,Bot_19,HIT,18625400,true
200,1,Bot_19,HIT,15182700,true
200,1,Bot_19,HIT,6850200,true
200,1,Bot_19,HIT,7452400,true
200,1,Bot_19,HIT,12992200,true
200,1,Bot_20,LOGIN,12316800,true
200,1,Bot_20,HIT,98740600,true
200,1,Bot_20,HIT,5744900,true
200,1,Bot_20,HIT,11077400,true
200,1,Bot_20,HIT,23961700,true
200,1,Bot_20,HIT,12649700,true
200,1,Bot_20,HIT,20338700,true
200,1,Bot_20,HIT,7535500,true
200,1,Bot_20,HIT,14535200,true
200,1,Bot_20,HIT,6926500,true
200,1,Bot_20,HIT,7857800,true
200,1,Bot_21,LOGIN,11379100,true
200,1,Bot_21,HIT,98518800,true
200,1,Bot_21,HIT,16690200,true
200,1,Bot_21,HIT,11565200,true
200,1,Bot_21,HIT,24142800,true
200,1,Bot_21,HIT,21608800,true
200,1,Bot_21,HIT,9033000,true
200,1,Bot_21,HIT,8189200,true
200,1,Bot_21,HIT,6900000,true
200,1,Bot_21,HIT,7304500,true
200,1,Bot_21,HIT,8480800,true
200,1,Bot_22,LOGIN,12596900,true
200,1,Bot_22,HIT,101481700,true
200,1,Bot_22,HIT,7097000,true
200,1,Bot_22,HIT,22412600,true
200,1,Bot_22,HIT,24055600,true
200,1,Bot_22,HIT,11738800,true
200,1,Bot_22,HIT,9517600,true
200,1,Bot_22,HIT,16076400,true
200,1,Bot_22,HIT,6846100,true
200,1,Bot_22,HIT,6909900,true
200,1,Bot_22,HIT,8758900,true
200,1,Bot_23,LOGIN,11928800,true
200,1,Bot_23,HIT,97119400,true
200,1,Bot_23,HIT,13806300,true
200,1,Bot_23,HIT,22812500,true
200,1,Bot_23,HIT,12379700,true
200,1,Bot_23,HIT,21257200,true
200,1,Bot_23,HIT,353700,true
200,1,Bot_23,HIT,16438800,true
200,1,Bot_23,HIT,7404900,true
200,1,Bot_23,HIT,6793600,true
200,1,Bot_23,HIT,15699200,true
200,1,Bot_24,LOGIN,12327200,true
200,1,Bot_24,HIT,106465300,true
200,1,Bot_24,HIT,20058100,true
200,1,Bot_24,HIT,12469600,true
200,1,Bot_24,HIT,11994200,true
200,1,Bot_24,HIT,20672900,true
200,1,Bot_24,HIT,9953600,true
200,1,Bot_24,HIT,15353500,true
200,1,Bot_24,HIT,7573100,true
200,1,Bot_24,HIT,15243100,true
200,1,Bot_24,HIT,5874900,true
200,1,Bot_25,LOGIN,11747500,true
200,1,Bot_25,HIT,109317500,true
200,1,Bot_25,HIT,11384500,true
200,1,Bot_25,HIT,11539500,true
200,1,Bot_25,HIT,11774500,true
200,1,Bot_25,HIT,12569400,true
200,1,Bot_25,HIT,10391700,true
200,1,Bot_25,HIT,17241800,true
200,1,Bot_25,HIT,14524400,true
200,1,Bot_25,HIT,15359400,true
200,1,Bot_25,HIT,11961100,true
200,1,Bot_26,LOGIN,12687400,true
200,1,Bot_26,HIT,99511500,true
200,1,Bot_26,HIT,7641500,true
200,1,Bot_26,HIT,382000,true
200,1,Bot_26,HIT,11434300,true
200,1,Bot_26,HIT,451000,true
200,1,Bot_26,HIT,24727500,true
200,1,Bot_26,HIT,11313300,true
200,1,Bot_26,HIT,9237100,true
200,1,Bot_26,HIT,15276400,true
200,1,Bot_26,HIT,12942500,true
200,1,Bot_27,LOGIN,13600300,true
200,1,Bot_27,HIT,103481200,true
200,1,Bot_27,HIT,8522600,true
200,1,Bot_27,HIT,11817900,true
200,1,Bot_27,HIT,24302000,true
200,1,Bot_27,HIT,11714600,true
200,1,Bot_27,HIT,18883900,true
200,1,Bot_27,HIT,8520600,true
200,1,Bot_27,HIT,6636000,true
200,1,Bot_27,HIT,6672200,true
200,1,Bot_27,HIT,15713800,true
200,1,Bot_28,LOGIN,12015500,true
200,1,Bot_28,HIT,108921800,true
200,1,Bot_28,HIT,20853300,true
200,1,Bot_28,HIT,1065000,true
200,1,Bot_28,HIT,12148000,true
200,1,Bot_28,HIT,22508100,true
200,1,Bot_28,HIT,19261600,true
200,1,Bot_28,HIT,15706800,true
200,1,Bot_28,HIT,6260600,true
200,1,Bot_28,HIT,15477000,true
200,1,Bot_28,HIT,9872800,true
200,1,Bot_29,LOGIN,8753700,true
200,1,Bot_29,HIT,100314200,true
200,1,Bot_29,HIT,8359400,true
200,1,Bot_29,HIT,23810000,true
200,1,Bot_29,HIT,256700,true
200,1,Bot_29,HIT,12398500,true
200,1,Bot_29,HIT,20944500,true
200,1,Bot_29,HIT,15766300,true
200,1,Bot_29,HIT,6580900,true
200,1,Bot_29,HIT,13781000,true
200,1,Bot_29,HIT,8045300,true
200,1,Bot_30,LOGIN,15238400,true
200,1,Bot_30,HIT,101459800,true
200,1,Bot_30,HIT,18732500,true
200,1,Bot_30,HIT,24052700,true
200,1,Bot_30,HIT,23814200,true
200,1,Bot_30,HIT,18575900,true
200,1,Bot_30,HIT,15562300,true
200,1,Bot_30,HIT,6453100,true
200,1,Bot_30,HIT,8084800,true
200,1,Bot_30,HIT,7441500,true
200,1,Bot_30,HIT,4294600,true
200,1,Bot_31,LOGIN,15813400,true
200,1,Bot_31,HIT,93564700,true
200,1,Bot_31,HIT,15869500,true
200,1,Bot_31,HIT,11427000,true
200,1,Bot_31,HIT,24732200,true
200,1,Bot_31,HIT,22025200,true
200,1,Bot_31,HIT,9610400,true
200,1,Bot_31,HIT,15300400,true
200,1,Bot_31,HIT,13444200,true
200,1,Bot_31,HIT,8507700,true
200,1,Bot_31,HIT,11762900,true
200,1,Bot_32,LOGIN,13150200,true
200,1,Bot_32,HIT,100239500,true
200,1,Bot_32,HIT,7704100,true
200,1,Bot_32,HIT,22612500,true
200,1,Bot_32,HIT,23801600,true
200,1,Bot_32,HIT,20299100,true
200,1,Bot_32,HIT,690800,true
200,1,Bot_32,HIT,336400,true
200,1,Bot_32,HIT,8811100,true
200,1,Bot_32,HIT,7406500,true
200,1,Bot_32,HIT,15225200,true
200,1,Bot_33,LOGIN,10294400,true
200,1,Bot_33,HIT,84837900,true
200,1,Bot_33,HIT,15709300,true
200,1,Bot_33,HIT,11604200,true
200,1,Bot_33,HIT,12157900,true
200,1,Bot_33,HIT,22513100,true
200,1,Bot_33,HIT,18908000,true
200,1,Bot_33,HIT,1199600,true
200,1,Bot_33,HIT,15756000,true
200,1,Bot_33,HIT,6318000,true
200,1,Bot_33,HIT,15431600,true
200,1,Bot_34,LOGIN,15021700,true
200,1,Bot_34,HIT,104457600,true
200,1,Bot_34,HIT,9386400,true
200,1,Bot_34,HIT,11828100,true
200,1,Bot_34,HIT,415800,true
200,1,Bot_34,HIT,12892400,true
200,1,Bot_34,HIT,11307200,true
200,1,Bot_34,HIT,19042100,true
200,1,Bot_34,HIT,9064700,true
200,1,Bot_34,HIT,13138300,true
200,1,Bot_34,HIT,15874100,true
200,1,Bot_35,LOGIN,13081100,true
200,1,Bot_35,HIT,99149900,true
200,1,Bot_35,HIT,18084700,true
200,1,Bot_35,HIT,11130700,true
200,1,Bot_35,HIT,22957300,true
200,1,Bot_35,HIT,440700,true
200,1,Bot_35,HIT,20733900,true
200,1,Bot_35,HIT,15807000,true
200,1,Bot_35,HIT,429700,true
200,1,Bot_35,HIT,14783500,true
200,1,Bot_35,HIT,16232500,true
200,1,Bot_36,LOGIN,7683200,true
200,1,Bot_36,HIT,94902400,true
200,1,Bot_36,HIT,7937900,true
200,1,Bot_36,HIT,23105600,true
200,1,Bot_36,HIT,864900,true
200,1,Bot_36,HIT,12248000,true
200,1,Bot_36,HIT,11418200,true
200,1,Bot_36,HIT,9862800,true
200,1,Bot_36,HIT,8162400,true
200,1,Bot_36,HIT,7810700,true
200,1,Bot_36,HIT,7191400,true
200,1,Bot_37,LOGIN,14954900,true
200,1,Bot_37,HIT,104863700,true
200,1,Bot_37,HIT,11500500,true
200,1,Bot_37,HIT,24462300,true
200,1,Bot_37,HIT,23472200,true
200,1,Bot_37,HIT,18966500,true
200,1,Bot_37,HIT,15334800,true
200,1,Bot_37,HIT,13614400,true
200,1,Bot_37,HIT,15918000,true
200,1,Bot_37,HIT,727400,true
200,1,Bot_37,HIT,5450200,true
200,1,Bot_38,LOGIN,16016200,true
200,1,Bot_38,HIT,89363100,true
200,1,Bot_38,HIT,6432000,true
200,1,Bot_38,HIT,22705900,true
200,1,Bot_38,HIT,11912300,true
200,1,Bot_38,HIT,12347300,true
200,1,Bot_38,HIT,19667500,true
200,1,Bot_38,HIT,16114700,true
200,1,Bot_38,HIT,13706400,true
200,1,Bot_38,HIT,16316800,true
200,1,Bot_38,HIT,5762000,true
200,1,Bot_39,LOGIN,15762400,true
200,1,Bot_39,HIT,89660600,true
200,1,Bot_39,HIT,14362400,true
200,1,Bot_39,HIT,11689600,true
200,1,Bot_39,HIT,24569200,true
200,1,Bot_39,HIT,11749900,true
200,1,Bot_39,HIT,19620100,true
200,1,Bot_39,HIT,16162400,true
200,1,Bot_39,HIT,6786000,true
200,1,Bot_39,HIT,7469000,true
200,1,Bot_39,HIT,14662400,true
200,1,Bot_40,LOGIN,11754600,true
200,1,Bot_40,HIT,85008200,true
200,1,Bot_40,HIT,7260600,true
200,1,Bot_40,HIT,10859200,true
200,1,Bot_40,HIT,11691700,true
200,1,Bot_40,HIT,23376200,true
200,1,Bot_40,HIT,11569000,true
200,1,Bot_40,HIT,9679100,true
200,1,Bot_40,HIT,7893000,true
200,1,Bot_40,HIT,14722900,true
200,1,Bot_40,HIT,8573700,true
200,1,Bot_41,LOGIN,16212600,true
200,1,Bot_41,HIT,104594900,true
200,1,Bot_41,HIT,10651500,true
200,1,Bot_41,HIT,11790100,true
200,1,Bot_41,HIT,23027100,true
200,1,Bot_41,HIT,301200,true
200,1,Bot_41,HIT,19754400,true
200,1,Bot_41,HIT,7745900,true
200,1,Bot_41,HIT,14773700,true
200,1,Bot_41,HIT,15389700,true
200,1,Bot_41,HIT,11877000,true
200,1,Bot_42,LOGIN,7087000,true
200,1,Bot_42,HIT,90432500,true
200,1,Bot_42,HIT,7934700,true
200,1,Bot_42,HIT,22627600,true
200,1,Bot_42,HIT,11775200,true
200,1,Bot_42,HIT,22915600,true
200,1,Bot_42,HIT,506200,true
200,1,Bot_42,HIT,17245700,true
200,1,Bot_42,HIT,14071500,true
200,1,Bot_42,HIT,800600,true
200,1,Bot_42,HIT,7554800,true
200,1,Bot_43,LOGIN,9646700,true
200,1,Bot_43,HIT,92864400,true
200,1,Bot_43,HIT,11077200,true
200,1,Bot_43,HIT,12266500,true
200,1,Bot_43,HIT,14192800,true
200,1,Bot_43,HIT,457700,true
200,1,Bot_43,HIT,22289200,true
200,1,Bot_43,HIT,16334200,true
200,1,Bot_43,HIT,15637600,true
200,1,Bot_43,HIT,6743100,true
200,1,Bot_43,HIT,15583200,true
200,1,Bot_44,LOGIN,7616400,true
200,1,Bot_44,HIT,90332200,true
200,1,Bot_44,HIT,7760100,true
200,1,Bot_44,HIT,22886400,true
200,1,Bot_44,HIT,24066700,true
200,1,Bot_44,HIT,20048500,true
200,1,Bot_44,HIT,8717400,true
200,1,Bot_44,HIT,727700,true
200,1,Bot_44,HIT,7360800,true
200,1,Bot_44,HIT,7549000,true
200,1,Bot_44,HIT,7801000,true
200,1,Bot_45,LOGIN,12423400,true
200,1,Bot_45,HIT,91777800,true
200,1,Bot_45,HIT,3051800,true
200,1,Bot_45,HIT,11340600,true
200,1,Bot_45,HIT,11405400,true
200,1,Bot_45,HIT,12248600,true
200,1,Bot_45,HIT,21649300,true
200,1,Bot_45,HIT,17173000,true
200,1,Bot_45,HIT,7640000,true
200,1,Bot_45,HIT,6710400,true
200,1,Bot_45,HIT,1295700,true
200,1,Bot_46,LOGIN,12219500,true
200,1,Bot_46,HIT,88326900,true
200,1,Bot_46,HIT,16347300,true
200,1,Bot_46,HIT,23283300,true
200,1,Bot_46,HIT,12648100,true
200,1,Bot_46,HIT,20499300,true
200,1,Bot_46,HIT,17111100,true
200,1,Bot_46,HIT,7595500,true
200,1,Bot_46,HIT,7587700,true
200,1,Bot_46,HIT,15991400,true
200,1,Bot_46,HIT,6054900,true
200,1,Bot_47,LOGIN,15764100,true
200,1,Bot_47,HIT,107881000,true
200,1,Bot_47,HIT,22818800,true
200,1,Bot_47,HIT,24344300,true
200,1,Bot_47,HIT,10797000,true
200,1,Bot_47,HIT,9820400,true
200,1,Bot_47,HIT,16143300,true
200,1,Bot_47,HIT,7323100,true
200,1,Bot_47,HIT,8049700,true
200,1,Bot_47,HIT,8603200,true
200,1,Bot_47,HIT,10279900,true
200,1,Bot_48,LOGIN,11842100,true
200,1,Bot_48,HIT,83482300,true
200,1,Bot_48,HIT,9809600,true
200,1,Bot_48,HIT,12270200,true
200,1,Bot_48,HIT,24290800,true
200,1,Bot_48,HIT,21944900,true
200,1,Bot_48,HIT,9592000,true
200,1,Bot_48,HIT,15342400,true
200,1,Bot_48,HIT,12860800,true
200,1,Bot_48,HIT,15619000,true
200,1,Bot_48,HIT,6266100,true
200,1,Bot_49,LOGIN,8923900,true
200,1,Bot_49,HIT,99620300,true
200,1,Bot_49,HIT,19913200,true
200,1,Bot_49,HIT,23629700,true
200,1,Bot_49,HIT,665500,true
200,1,Bot_49,HIT,11356400,true
200,1,Bot_49,HIT,10564400,true
200,1,Bot_49,HIT,7366500,true
200,1,Bot_49,HIT,15402400,true
200,1,Bot_49,HIT,13878300,true
200,1,Bot_49,HIT,8759200,true
200,1,Bot_50,LOGIN,17550900,true
200,1,Bot_50,HIT,96030100,true
200,1,Bot_50,HIT,10204700,true
200,1,Bot_50,HIT,11648300,true
200,1,Bot_50,HIT,12637500,true
200,1,Bot_50,HIT,12016300,true
200,1,Bot_50,HIT,19963000,true
200,1,Bot_50,HIT,17190000,true
200,1,Bot_50,HIT,7347400,true
200,1,Bot_50,HIT,6409000,true
200,1,Bot_50,HIT,15712100,true
200,1,Bot_51,LOGIN,12617900,true
200,1,Bot_51,HIT,90210100,true
200,1,Bot_51,HIT,8073200,true
200,1,Bot_51,HIT,23297300,true
200,1,Bot_51,HIT,462500,true
200,1,Bot_51,HIT,22690000,true
200,1,Bot_51,HIT,10669100,true
200,1,Bot_51,HIT,9312900,true
200,1,Bot_51,HIT,682000,true
200,1,Bot_51,HIT,14691900,true
200,1,Bot_51,HIT,7613500,true
200,1,Bot_52,LOGIN,9818900,true
200,1,Bot_52,HIT,94027400,true
200,1,Bot_52,HIT,19146500,true
200,1,Bot_52,HIT,11478300,true
200,1,Bot_52,HIT,23952600,true
200,1,Bot_52,HIT,11277300,true
200,1,Bot_52,HIT,9386400,true
200,1,Bot_52,HIT,8336700,true
200,1,Bot_52,HIT,13970600,true
200,1,Bot_52,HIT,16777600,true
200,1,Bot_52,HIT,11630600,true
200,1,Bot_53,LOGIN,12368200,true
200,1,Bot_53,HIT,96337600,true
200,1,Bot_53,HIT,22213600,true
200,1,Bot_53,HIT,24944800,true
200,1,Bot_53,HIT,11557000,true
200,1,Bot_53,HIT,18838300,true
200,1,Bot_53,HIT,15248200,true
200,1,Bot_53,HIT,7211500,true
200,1,Bot_53,HIT,7563200,true
200,1,Bot_53,HIT,13917300,true
200,1,Bot_53,HIT,3907900,true
200,1,Bot_54,LOGIN,11604800,true
200,1,Bot_54,HIT,87237900,true
200,1,Bot_54,HIT,14543200,true
200,1,Bot_54,HIT,23096600,true
200,1,Bot_54,HIT,23728000,true
200,1,Bot_54,HIT,19291800,true
200,1,Bot_54,HIT,15915600,true
200,1,Bot_54,HIT,7092600,true
200,1,Bot_54,HIT,7343600,true
200,1,Bot_54,HIT,15750100,true
200,1,Bot_54,HIT,7693100,true
200,1,Bot_55,LOGIN,11984700,true
200,1,Bot_55,HIT,92705300,true
200,1,Bot_55,HIT,19176900,true
200,1,Bot_55,HIT,11243900,true
200,1,Bot_55,HIT,24052300,true
200,1,Bot_55,HIT,10483100,true
200,1,Bot_55,HIT,9032000,true
200,1,Bot_55,HIT,775000,true
200,1,Bot_55,HIT,7676300,true
200,1,Bot_55,HIT,7443800,true
200,1,Bot_55,HIT,16051500,true
200,1,Bot_56,LOGIN,8881200,true
200,1,Bot_56,HIT,96101700,true
200,1,Bot_56,HIT,22409900,true
200,1,Bot_56,HIT,13005500,true
200,1,Bot_56,HIT,12328900,true
200,1,Bot_56,HIT,21598200,true
200,1,Bot_56,HIT,7908700,true
200,1,Bot_56,HIT,8228900,true
200,1,Bot_56,HIT,7308400,true
200,1,Bot_56,HIT,14397100,true
200,1,Bot_56,HIT,7302400,true
200,1,Bot_57,LOGIN,8149800,true
200,1,Bot_57,HIT,93864100,true
200,1,Bot_57,HIT,19838700,true
200,1,Bot_57,HIT,24100200,true
200,1,Bot_57,HIT,22637500,true
200,1,Bot_57,HIT,9840800,true
200,1,Bot_57,HIT,16142700,true
200,1,Bot_57,HIT,7170000,true
200,1,Bot_57,HIT,14594300,true
200,1,Bot_57,HIT,6665300,true
200,1,Bot_57,HIT,304000,true
200,1,Bot_58,LOGIN,5869100,true
200,1,Bot_58,HIT,84548400,true
200,1,Bot_58,HIT,7411300,true
200,1,Bot_58,HIT,22326900,true
200,1,Bot_58,HIT,12323900,true
200,1,Bot_58,HIT,12082300,true
200,1,Bot_58,HIT,20293000,true
200,1,Bot_58,HIT,558600,true
200,1,Bot_58,HIT,15007000,true
200,1,Bot_58,HIT,14636300,true
200,1,Bot_58,HIT,8408100,true
200,1,Bot_59,LOGIN,4885100,true
200,1,Bot_59,HIT,91605300,true
200,1,Bot_59,HIT,19878800,true
200,1,Bot_59,HIT,23779700,true
200,1,Bot_59,HIT,12102100,true
200,1,Bot_59,HIT,10141900,true
200,1,Bot_59,HIT,17169400,true
200,1,Bot_59,HIT,14917100,true
200,1,Bot_59,HIT,8135200,true
200,1,Bot_59,HIT,9225900,true
200,1,Bot_59,HIT,5618100,true
200,1,Bot_60,LOGIN,1817100,true
200,1,Bot_60,HIT,85567200,true
200,1,Bot_60,HIT,17798600,true
200,1,Bot_60,HIT,23751900,true
200,1,Bot_60,HIT,22909600,true
200,1,Bot_60,HIT,19850700,true
200,1,Bot_60,HIT,15719400,true
200,1,Bot_60,HIT,7506800,true
200,1,Bot_60,HIT,7782700,true
200,1,Bot_60,HIT,8298400,true
200,1,Bot_60,HIT,9130000,true
200,1,Bot_61,LOGIN,3328200,true
200,1,Bot_61,HIT,77345400,true
200,1,Bot_61,HIT,6674700,true
200,1,Bot_61,HIT,11394100,true
200,1,Bot_61,HIT,23777700,true
200,1,Bot_61,HIT,22855200,true
200,1,Bot_61,HIT,19033000,true
200,1,Bot_61,HIT,15301900,true
200,1,Bot_61,HIT,7622900,true
200,1,Bot_61,HIT,7621700,true
200,1,Bot_61,HIT,8726000,true
200,1,Bot_62,LOGIN,1764000,true
200,1,Bot_62,HIT,81428700,true
200,1,Bot_62,HIT,7734100,true
200,1,Bot_62,HIT,11833300,true
200,1,Bot_62,HIT,11870900,true
200,1,Bot_62,HIT,23838200,true
200,1,Bot_62,HIT,20180800,true
200,1,Bot_62,HIT,16166700,true
